,candle_no,entry,entry_date,sl,target_price,sl_size,P/L,trade_status
45,1217,572.2000122070312,2024-11-22 05:10:00+00:00,570.0,574.4000244140625,2.20001220703125,-2.20001220703125,Closed
46,1218,570.0,2024-11-22 05:15:00+00:00,569.75,570.25,0.25,-0.25,Closed
47,1236,566.3499755859375,2024-11-22 06:45:00+00:00,568.5499267578125,569.64990234375,1.0999755859375,2.199951171875,Closed
48,1250,567.7000122070312,2024-11-22 07:55:00+00:00,567.4500122070312,567.9500122070312,0.25,-0.25,Closed
49,1260,572.0,2024-11-22 08:45:00+00:00,571.5,572.5,0.5,-0.5,Closed
50,1264,571.0,2024-11-22 09:05:00+00:00,572.0,572.25,0.25,1.0,Closed
51,1272,571.4000244140625,2024-11-22 09:45:00+00:00,574.3500366210938,577.300048828125,2.95001220703125,2.95001220703125,Closed
52,1276,574.2000122070312,2024-11-25 03:50:00+00:00,578.2999877929688,580.3499755859375,2.04998779296875,4.0999755859375,Closed
53,1288,578.75,2024-11-25 04:50:00+00:00,581.25,582.5,1.25,2.5,Closed
54,1291,578.7999877929688,2024-11-25 05:05:00+00:00,579.4998168945312,579.5498046875,0.04998779296875,0.6998291015625,Closed
55,1301,581.7000122070312,2024-11-25 05:55:00+00:00,580.4500122070312,582.9500122070312,1.25,-1.25,Closed
56,1310,581.25,2024-11-25 06:40:00+00:00,585.0,585.75,0.75,3.75,Closed
57,1315,585.5499877929688,2024-11-25 07:05:00+00:00,581.6500244140625,589.449951171875,3.89996337890625,-3.89996337890625,Closed
58,1344,581.5999755859375,2024-11-25 09:30:00+00:00,587.8992919921875,588.3492431640625,0.449951171875,6.29931640625,Closed
59,1353,586.3499755859375,2024-11-26 04:00:00+00:00,587.7499389648438,589.14990234375,1.39996337890625,1.39996337890625,Closed
60,1366,584.5499877929688,2024-11-26 05:05:00+00:00,583.4000244140625,585.699951171875,1.14996337890625,-1.14996337890625,Closed
61,1409,586.6500244140625,2024-11-26 08:40:00+00:00,587.7500610351562,588.85009765625,1.10003662109375,1.10003662109375,Closed
