liq_category,Open,High,Low,Close,ser_no
last_few_candles,6616.7998046875,6625.89990234375,6605.0498046875,6617.89990234375,507.0
last_few_candles,6617.89990234375,6622.39990234375,6602.0,6606.60009765625,508.0
last_few_candles,6610.7998046875,6612.4501953125,6600.0,6602.4501953125,509.0
last_few_candles,6603.5,6618.85009765625,6600.0,6607.64990234375,510.0
last_few_candles,6608.35009765625,6610.39990234375,6580.0,6586.7001953125,511.0
last_few_candles,6597.64990234375,6597.64990234375,6561.0,6561.35009765625,516.0
last_few_candles,6561.35009765625,6586.7998046875,6556.5,6579.10009765625,517.0
last_few_candles,6565.7998046875,6573.9501953125,6555.10009765625,6557.5,522.0
last_few_candles,6558.85009765625,6573.85009765625,6526.60009765625,6565.5498046875,523.0
last_few_candles,6563.7001953125,6577.2001953125,6560.0,6575.0,533.0
last_few_candles,6576.75,6582.75,6556.9501953125,6560.0,534.0
last_few_candles,6559.7001953125,6568.4501953125,6540.7998046875,6549.60009765625,535.0
last_few_candles,6563.7001953125,6564.0,6541.5,6551.0,542.0
last_few_candles,6551.2998046875,6552.0,6535.0,6542.64990234375,543.0
last_few_candles,6555.0498046875,6560.5498046875,6530.0,6558.10009765625,548.0
