Open,High,Low,Close,ser_no
49958.6015625,49994.94921875,49956.8515625,49981.80078125,1553
49951.1015625,49953.5,49926.69921875,49931.1484375,1557
49943.6484375,49950.25,49922.3515625,49924.25,1559
49960.0,49975.55078125,49955.1015625,49966.55078125,1562
49965.3984375,49973.3515625,49948.8515625,49965.69921875,1563
49953.5,49959.25,49898.05078125,49929.69921875,1565
49932.55078125,49942.19921875,49901.6015625,49913.6484375,1566
49876.5,49886.6484375,49825.94921875,49832.8515625,1569
49829.19921875,49867.3984375,49807.8984375,49865.25,1570
49866.25,49887.80078125,49840.3515625,49843.75,1571
49877.3515625,49915.8984375,49875.75,49901.6015625,1573
49909.5,49914.05078125,49886.30078125,49888.30078125,1574
49892.25,49913.19921875,49876.25,49908.3515625,1575
49909.30078125,49914.0,49879.19921875,49891.44921875,1576
49893.19921875,49898.6015625,49879.3984375,49882.8515625,1577
49893.75,49909.1484375,49893.75,49908.1484375,1579
49895.3984375,49897.94921875,49858.25,49870.5,1581
49869.44921875,49902.0,49863.19921875,49901.3515625,1582
49927.3984375,49939.75,49918.3984375,49937.94921875,1584
49938.94921875,49959.3515625,49937.55078125,49938.1484375,1585
49977.69921875,50007.3515625,49976.3984375,50002.8515625,1588
50005.1015625,50016.75,49990.05078125,49990.8984375,1589
49990.5,49998.8515625,49986.0,49992.05078125,1590
49987.6015625,49998.55078125,49972.19921875,49996.19921875,1591
49975.80078125,49981.44921875,49942.6015625,49952.44921875,1595
49957.94921875,49957.94921875,49938.3984375,49943.69921875,1596
49948.05078125,49960.5,49940.1015625,49951.05078125,1597
49955.8984375,49965.25,49932.19921875,49939.19921875,1599
49936.6484375,49950.69921875,49931.75,49934.30078125,1600
49938.1015625,49957.69921875,49935.1015625,49946.3515625,1601
49965.69921875,49966.0,49936.1015625,49940.6484375,1604
49940.0,49946.75,49935.25,49938.05078125,1605
49943.19921875,49952.25,49915.69921875,49918.8984375,1607
49918.8984375,49930.6015625,49910.6484375,49916.3515625,1608
49945.8984375,49967.44921875,49941.30078125,49966.75,1611
49970.80078125,49972.30078125,49947.8984375,49951.0,1613
49974.19921875,49974.19921875,49950.0,49954.8984375,1616
49955.69921875,49968.55078125,49953.80078125,49961.1484375,1617
49974.8984375,49998.8515625,49971.8515625,49995.94921875,1620
49977.1484375,49983.44921875,49964.25,49966.6484375,1623
49967.1015625,50013.3515625,49967.1015625,50004.80078125,1624
50005.6015625,50023.05078125,50005.1484375,50013.25,1625
50086.3515625,50112.0,50086.25,50106.05078125,1627
50105.30078125,50107.69921875,50085.3984375,50101.6015625,1628
50104.19921875,50152.1484375,50101.05078125,50127.6015625,1630
50151.94921875,50166.75,50146.25,50163.19921875,1633
50157.6484375,50159.44921875,50129.80078125,50139.80078125,1635
50136.6015625,50166.55078125,50131.94921875,50162.8515625,1637
50162.19921875,50163.94921875,50135.6484375,50148.69921875,1638
50147.75,50166.19921875,50141.8515625,50159.3515625,1639
50139.6484375,50167.30078125,50139.6484375,50164.05078125,1642
50164.94921875,50188.1015625,50156.6484375,50183.44921875,1643
50181.44921875,50246.80078125,50174.05078125,50236.6484375,1644
50228.1015625,50268.05078125,50228.1015625,50233.75,1645
50249.6015625,50259.1015625,50236.0,50248.44921875,1646
50248.69921875,50255.8515625,50226.80078125,50246.94921875,1647
50240.44921875,50257.8984375,50226.1484375,50231.0,1648
50231.3515625,50256.5,50228.05078125,50256.5,1649
50239.44921875,50239.44921875,50205.1484375,50210.6015625,1651
50212.75,50237.30078125,50212.6015625,50234.6015625,1652
50236.6484375,50248.6015625,50224.25,50235.6484375,1653
50235.80078125,50236.6484375,50216.3984375,50229.5,1654
50226.05078125,50235.05078125,50209.1484375,50219.3515625,1655
50225.19921875,50253.8984375,50222.8984375,50245.3984375,1657
50249.1484375,50286.25,50230.30078125,50275.44921875,1658
50279.8984375,50285.94921875,50264.6015625,50272.3984375,1659
50282.30078125,50286.0,50270.75,50277.05078125,1660
50278.30078125,50284.5,50265.25,50276.8984375,1661
50301.1015625,50340.44921875,50300.1015625,50340.44921875,1663
50339.25,50357.75,50323.44921875,50334.44921875,1664
50338.55078125,50355.05078125,50325.8984375,50350.0,1666
50348.25,50399.55078125,50348.25,50394.0,1668
50362.5,50378.3515625,50346.3984375,50350.05078125,1672
50379.80078125,50399.05078125,50371.19921875,50396.6015625,1675
50376.75,50386.1484375,50350.5,50350.5,1677
50346.55078125,50363.94921875,50346.55078125,50356.75,1678
50317.25,50320.80078125,50298.6015625,50305.8515625,1682
50305.6484375,50318.80078125,50291.80078125,50318.80078125,1683
50336.80078125,50350.8515625,50334.6484375,50345.25,1685
50339.1484375,50357.44921875,50338.3515625,50346.6015625,1686
50346.25,50355.69921875,50332.55078125,50341.6015625,1687
50361.8515625,50395.19921875,50361.8515625,50384.6484375,1690
50366.6484375,50377.1484375,50348.69921875,50353.44921875,1692
50354.5,50384.80078125,50348.25,50384.80078125,1694
50382.55078125,50389.6015625,50367.30078125,50374.19921875,1695
50392.5,50410.25,50390.6015625,50403.1484375,1697
50404.0,50411.05078125,50384.44921875,50395.55078125,1698
50387.8515625,50403.1015625,50370.30078125,50375.8515625,1700
50380.1484375,50381.80078125,50360.69921875,50373.75,1701
50372.94921875,50388.0,50340.30078125,50344.1015625,1703
50345.30078125,50355.19921875,50328.05078125,50344.1484375,1704
50360.0,50374.94921875,50360.0,50371.0,1707
50363.8984375,50377.30078125,50362.1015625,50366.1484375,1708
50349.30078125,50365.30078125,50347.5,50360.6015625,1710
50375.19921875,50385.25,50356.1484375,50362.1015625,1715
50401.80078125,50441.19921875,50401.80078125,50436.05078125,1719
50432.80078125,50437.8984375,50415.6015625,50423.1015625,1720
50423.1015625,50439.55078125,50420.55078125,50434.30078125,1721
50405.30078125,50411.80078125,50385.55078125,50394.1484375,1724
50394.3515625,50402.3515625,50382.44921875,50389.44921875,1725
50388.8984375,50397.80078125,50382.0,50383.80078125,1729
50380.75,50391.75,50380.75,50389.75,1731
50390.5,50391.1484375,50380.05078125,50387.0,1732
50383.3515625,50391.1015625,50377.19921875,50388.1015625,1733
50410.3984375,50419.3984375,50384.8984375,50387.44921875,1737
50377.5,50407.75,50377.19921875,50401.25,1738
50403.44921875,50404.44921875,50386.0,50391.1484375,1739
50418.8984375,50421.05078125,50380.6015625,50383.25,1745
50387.05078125,50403.6484375,50383.55078125,50401.55078125,1747
50396.6484375,50405.80078125,50381.6484375,50390.5,1748
50396.75,50409.80078125,50394.19921875,50408.19921875,1750
50405.05078125,50423.5,50400.44921875,50423.5,1751
50433.3515625,50470.6015625,50431.55078125,50462.19921875,1753
50464.0,50470.55078125,50441.1015625,50458.75,1754
50473.75,50491.0,50468.25,50488.94921875,1757
50487.44921875,50491.44921875,50475.3515625,50487.0,1758
50482.8515625,50493.0,50476.25,50479.69921875,1759
50480.30078125,50505.69921875,50477.80078125,50496.3984375,1761
50493.6015625,50505.69921875,50484.5,50500.80078125,1762
50542.3515625,50584.25,50542.3515625,50580.1484375,1765
50575.3984375,50595.5,50561.3515625,50566.1015625,1766
50562.0,50598.8515625,50557.3515625,50582.80078125,1767
50583.69921875,50595.0,50567.30078125,50590.8984375,1768
50589.3984375,50594.6484375,50573.8984375,50587.75,1769
50585.0,50590.1484375,50574.0,50581.75,1770
50535.3984375,50543.1484375,50515.05078125,50530.1015625,1774
50527.30078125,50546.8515625,50527.25,50539.44921875,1775
50545.80078125,50573.1015625,50539.3984375,50569.55078125,1777
50595.0,50602.69921875,50575.3515625,50577.1015625,1785
50576.5,50599.55078125,50576.5,50596.3515625,1786
50582.80078125,50589.19921875,50571.8515625,50581.25,1788
50579.3515625,50582.0,50567.3515625,50576.3515625,1789
50577.75,50600.05078125,50575.3984375,50579.55078125,1790
50569.3515625,50575.5,50551.55078125,50551.55078125,1793
50551.80078125,50570.6015625,50547.3984375,50568.75,1795
50563.44921875,50568.05078125,50539.75,50541.25,1797
50542.94921875,50572.05078125,50539.75,50561.80078125,1799
50552.05078125,50561.25,50533.6484375,50541.80078125,1802
50538.55078125,50560.05078125,50531.0,50553.3984375,1803
50557.69921875,50558.80078125,50526.94921875,50539.1484375,1804
50538.44921875,50548.94921875,50525.6015625,50532.80078125,1805
50497.1015625,50511.6484375,50474.3515625,50489.6484375,1808
50489.55078125,50500.6484375,50474.55078125,50487.44921875,1809
50474.44921875,50508.69921875,50466.3515625,50505.1484375,1813
50481.1484375,50489.5,50449.05078125,50463.8515625,1816
50466.30078125,50473.1015625,50447.55078125,50468.1484375,1817
50474.5,50477.3984375,50432.8515625,50448.44921875,1818
50447.5,50485.0,50438.69921875,50466.19921875,1819
50470.1484375,50476.5,50456.30078125,50465.19921875,1820
50471.75,50475.25,50447.19921875,50456.5,1821
50456.5,50469.94921875,50445.3515625,50456.94921875,1822
50458.0,50476.69921875,50444.1484375,50459.44921875,1823
50458.30078125,50480.8515625,50453.6015625,50472.80078125,1824
50471.94921875,50491.6484375,50450.8515625,50461.69921875,1825
50453.30078125,50480.1484375,50447.6484375,50479.19921875,1827
50481.6015625,50498.19921875,50460.44921875,50479.30078125,1828
50465.8515625,50475.8984375,50447.6484375,50450.3984375,1830
50450.19921875,50481.19921875,50438.3515625,50475.5,1831
50470.30078125,50480.44921875,50449.3515625,50450.80078125,1832
50451.6015625,50472.1484375,50447.8984375,50461.0,1833
50456.6484375,50477.8984375,50450.8515625,50469.0,1834
50467.94921875,50489.6015625,50467.94921875,50474.0,1835
50476.55078125,50493.6484375,50472.55078125,50485.1015625,1836
50484.6484375,50494.05078125,50470.0,50479.3984375,1837
50481.5,50494.80078125,50472.6015625,50487.8515625,1838
50521.55078125,50564.5,50518.3984375,50552.25,1841
50553.3984375,50553.3984375,50516.19921875,50523.55078125,1842
50516.80078125,50548.05078125,50514.8515625,50542.30078125,1843
50506.6484375,50546.1015625,50500.0,50546.1015625,1846
50546.25,50546.25,50518.44921875,50523.19921875,1847
50531.19921875,50542.8515625,50525.80078125,50540.1015625,1849
50534.1484375,50534.1484375,50514.8984375,50516.25,1852
50509.94921875,50509.94921875,50488.55078125,50495.75,1857
50498.44921875,50508.44921875,50490.8984375,50495.5,1858
50498.3984375,50510.6484375,50492.80078125,50506.80078125,1859
50508.75,50508.75,50484.80078125,50491.80078125,1861
50489.6015625,50508.0,50487.30078125,50502.55078125,1862
50502.8515625,50515.5,50502.55078125,50505.8515625,1863
50512.94921875,50525.25,50507.55078125,50520.94921875,1865
50520.94921875,50530.5,50502.8984375,50510.94921875,1866
