Open,High,Low,Close,Adj Close,Volume,Date,ser_no
51219.19921875,51265.80078125,51202.3515625,51247.6484375,51247.6484375,0,2024-08-02 10:00:00,278
51246.6484375,51301.25,51241.3515625,51280.1015625,51280.1015625,0,2024-08-02 10:15:00,279
51277.05078125,51462.75,51276.80078125,51407.6484375,51407.6484375,0,2024-08-02 10:30:00,280
51405.1015625,51533.3515625,51403.30078125,51462.6015625,51462.6015625,0,2024-08-02 10:45:00,281
51463.5,51481.3515625,51415.5,51481.05078125,51481.05078125,0,2024-08-02 11:00:00,282
51480.8984375,51506.75,51450.5,51487.19921875,51487.19921875,0,2024-08-02 11:15:00,283
51487.5,51537.1484375,51425.3515625,51522.80078125,51522.80078125,0,2024-08-02 11:30:00,284
51522.25,51566.69921875,51479.75,51502.30078125,51502.30078125,0,2024-08-02 11:45:00,285
51503.8984375,51507.30078125,51454.5,51469.8984375,51469.8984375,0,2024-08-02 12:00:00,286
51468.69921875,51495.5,51379.6015625,51411.0,51411.0,0,2024-08-02 12:15:00,287
51412.8515625,51433.05078125,51384.55078125,51391.19921875,51391.19921875,0,2024-08-02 12:30:00,288
51394.8984375,51455.55078125,51364.1484375,51433.1015625,51433.1015625,0,2024-08-02 12:45:00,289
51433.3515625,51465.1015625,51424.6484375,51452.69921875,51452.69921875,0,2024-08-02 13:00:00,290
51445.25,51514.44921875,51432.8515625,51507.1015625,51507.1015625,0,2024-08-02 13:15:00,291
51506.94921875,51608.5,51499.55078125,51558.3515625,51558.3515625,0,2024-08-02 13:30:00,292
51557.44921875,51566.25,51520.6015625,51542.1015625,51542.1015625,0,2024-08-02 13:45:00,293
51543.44921875,51586.05078125,51482.6484375,51500.94921875,51500.94921875,0,2024-08-02 14:00:00,294
51496.8984375,51542.0,51438.55078125,51516.6484375,51516.6484375,0,2024-08-02 14:15:00,295
51515.19921875,51526.05078125,51440.8515625,51448.55078125,51448.55078125,0,2024-08-02 14:30:00,296
51448.8515625,51478.0,51367.25,51416.19921875,51416.19921875,0,2024-08-02 14:45:00,297
51417.05078125,51422.3515625,51308.94921875,51341.69921875,51341.69921875,0,2024-08-02 15:00:00,298
51342.1015625,51401.05078125,51325.3515625,51339.0,51339.0,0,2024-08-02 15:15:00,299
50573.19921875,50739.5,50366.80078125,50414.6484375,50414.6484375,0,2024-08-05 09:15:00,300
50408.8515625,50514.30078125,50352.05078125,50429.1484375,50429.1484375,0,2024-08-05 09:30:00,301
50431.3515625,50507.44921875,50378.1484375,50487.05078125,50487.05078125,0,2024-08-05 09:45:00,302
50485.6484375,50498.8984375,50352.55078125,50389.1015625,50389.1015625,0,2024-08-05 10:00:00,303
50381.8984375,50441.6484375,50307.1015625,50341.19921875,50341.19921875,0,2024-08-05 10:15:00,304
50338.1015625,50370.19921875,50217.0,50245.69921875,50245.69921875,0,2024-08-05 10:30:00,305
50247.94921875,50247.94921875,50021.69921875,50039.19921875,50039.19921875,0,2024-08-05 10:45:00,306
50035.30078125,50053.30078125,49904.44921875,49920.5,49920.5,0,2024-08-05 11:00:00,307
49922.6015625,49990.6484375,49719.25,49930.8515625,49930.8515625,0,2024-08-05 11:15:00,308
49932.5,50006.3984375,49878.1484375,49935.3515625,49935.3515625,0,2024-08-05 11:30:00,309
49934.94921875,49982.80078125,49891.55078125,49898.3984375,49898.3984375,0,2024-08-05 11:45:00,310
49894.75,50002.6015625,49881.19921875,49992.94921875,49992.94921875,0,2024-08-05 12:00:00,311
49992.8984375,50047.55078125,49901.25,49929.8515625,49929.8515625,0,2024-08-05 12:15:00,312
49928.75,49934.1015625,49850.69921875,49856.3984375,49856.3984375,0,2024-08-05 12:30:00,313
49855.3984375,49918.05078125,49827.25,49834.3984375,49834.3984375,0,2024-08-05 12:45:00,314
49835.5,50020.3984375,49808.1015625,50012.3984375,50012.3984375,0,2024-08-05 13:00:00,315
50015.6484375,50163.94921875,49942.19921875,50031.8984375,50031.8984375,0,2024-08-05 13:15:00,316
50031.6015625,50106.0,50004.69921875,50049.19921875,50049.19921875,0,2024-08-05 13:30:00,317
50047.3984375,50164.6015625,50029.75,50121.3515625,50121.3515625,0,2024-08-05 13:45:00,318
50118.94921875,50145.75,50033.5,50055.6484375,50055.6484375,0,2024-08-05 14:00:00,319
50051.0,50144.8984375,49964.80078125,50023.30078125,50023.30078125,0,2024-08-05 14:15:00,320
50022.5,50207.8984375,50003.19921875,50200.69921875,50200.69921875,0,2024-08-05 14:30:00,321
50200.44921875,50221.25,50071.5,50147.6484375,50147.6484375,0,2024-08-05 14:45:00,322
50144.30078125,50190.5,50067.94921875,50081.0,50081.0,0,2024-08-05 15:00:00,323
50081.94921875,50113.1015625,50030.6015625,50056.0,50056.0,0,2024-08-05 15:15:00,324
50484.69921875,50686.0,50426.25,50493.0,50493.0,0,2024-08-06 09:15:00,325
50489.3984375,50529.55078125,50378.8984375,50388.5,50388.5,0,2024-08-06 09:30:00,326
50398.30078125,50484.0,50343.1484375,50422.30078125,50422.30078125,0,2024-08-06 09:45:00,327
50421.69921875,50429.6484375,50238.8515625,50263.75,50263.75,0,2024-08-06 10:00:00,328
50270.6484375,50297.30078125,50139.75,50165.55078125,50165.55078125,0,2024-08-06 10:15:00,329
50160.80078125,50174.6484375,49908.80078125,49965.75,49965.75,0,2024-08-06 10:30:00,330
49964.80078125,50152.44921875,49964.19921875,50152.44921875,50152.44921875,0,2024-08-06 10:45:00,331
50143.19921875,50172.44921875,50087.30078125,50147.55078125,50147.55078125,0,2024-08-06 11:00:00,332
50148.3984375,50255.25,50079.6015625,50118.25,50118.25,0,2024-08-06 11:15:00,333
50119.1015625,50204.75,50110.8984375,50200.30078125,50200.30078125,0,2024-08-06 11:30:00,334
50201.05078125,50201.05078125,50121.05078125,50187.8515625,50187.8515625,0,2024-08-06 11:45:00,335
50187.6484375,50217.69921875,50158.0,50188.1484375,50188.1484375,0,2024-08-06 12:00:00,336
50183.44921875,50199.6015625,50134.3984375,50155.8515625,50155.8515625,0,2024-08-06 12:15:00,337
50155.44921875,50166.25,50079.3515625,50131.1484375,50131.1484375,0,2024-08-06 12:30:00,338
50130.0,50195.75,50100.8984375,50127.44921875,50127.44921875,0,2024-08-06 12:45:00,339
50127.0,50160.0,50084.3984375,50096.3515625,50096.3515625,0,2024-08-06 13:00:00,340
50094.1015625,50134.1015625,50035.0,50096.6015625,50096.6015625,0,2024-08-06 13:15:00,341
50096.3984375,50105.8515625,49877.3984375,49914.5,49914.5,0,2024-08-06 13:30:00,342
49913.25,49921.05078125,49727.1015625,49885.6484375,49885.6484375,0,2024-08-06 13:45:00,343
49884.3515625,49925.25,49754.69921875,49776.3984375,49776.3984375,0,2024-08-06 14:00:00,344
49776.1015625,49875.5,49662.0,49789.1484375,49789.1484375,0,2024-08-06 14:15:00,345
49785.30078125,49839.05078125,49707.8515625,49707.8515625,49707.8515625,0,2024-08-06 14:30:00,346
49706.25,49850.94921875,49706.25,49772.8515625,49772.8515625,0,2024-08-06 14:45:00,347
49773.75,49810.75,49701.69921875,49731.44921875,49731.44921875,0,2024-08-06 15:00:00,348
49735.1484375,49797.55078125,49708.05078125,49770.19921875,49770.19921875,0,2024-08-06 15:15:00,349
50247.8515625,50288.30078125,50097.69921875,50110.69921875,50110.69921875,0,2024-08-07 09:15:00,350
50111.3515625,50167.55078125,50028.0,50050.44921875,50050.44921875,0,2024-08-07 09:30:00,351
50052.69921875,50082.1484375,49963.80078125,49990.0,49990.0,0,2024-08-07 09:45:00,352
49991.1484375,50029.8984375,49799.8984375,49841.1015625,49841.1015625,0,2024-08-07 10:00:00,353
49836.19921875,49923.1015625,49786.69921875,49917.8984375,49917.8984375,0,2024-08-07 10:15:00,354
49916.05078125,50159.19921875,49905.94921875,50033.75,50033.75,0,2024-08-07 10:30:00,355
50033.1015625,50062.1484375,49995.30078125,50046.0,50046.0,0,2024-08-07 10:45:00,356
50044.6015625,50045.44921875,49833.5,49929.30078125,49929.30078125,0,2024-08-07 11:00:00,357
49925.8515625,49940.3984375,49841.0,49900.55078125,49900.55078125,0,2024-08-07 11:15:00,358
49905.1015625,49977.05078125,49886.44921875,49935.3515625,49935.3515625,0,2024-08-07 11:30:00,359
49936.3984375,49959.69921875,49858.25,49914.3515625,49914.3515625,0,2024-08-07 11:45:00,360
49911.55078125,49968.8984375,49876.5,49883.6015625,49883.6015625,0,2024-08-07 12:00:00,361
49891.1484375,50098.6484375,49882.44921875,50025.1484375,50025.1484375,0,2024-08-07 12:15:00,362
50023.8515625,50043.1484375,49965.19921875,49979.8515625,49979.8515625,0,2024-08-07 12:30:00,363
49981.94921875,50022.44921875,49922.3515625,49944.75,49944.75,0,2024-08-07 12:45:00,364
49942.80078125,49956.3984375,49874.1484375,49931.8515625,49931.8515625,0,2024-08-07 13:00:00,365
49931.75,49940.1484375,49863.3984375,49870.6484375,49870.6484375,0,2024-08-07 13:15:00,366
49869.1015625,49962.8984375,49855.6015625,49909.94921875,49909.94921875,0,2024-08-07 13:30:00,367
49908.80078125,49959.1484375,49882.75,49928.75,49928.75,0,2024-08-07 13:45:00,368
49930.94921875,49980.8984375,49887.5,49968.3984375,49968.3984375,0,2024-08-07 14:00:00,369
49967.8984375,50158.55078125,49960.5,50096.44921875,50096.44921875,0,2024-08-07 14:15:00,370
50094.80078125,50126.69921875,50029.8515625,50038.5,50038.5,0,2024-08-07 14:30:00,371
50045.3984375,50047.05078125,49945.6015625,50005.44921875,50005.44921875,0,2024-08-07 14:45:00,372
50001.8515625,50165.44921875,50001.8515625,50140.94921875,50140.94921875,0,2024-08-07 15:00:00,373
50139.30078125,50254.5,50123.3515625,50226.44921875,50226.44921875,0,2024-08-07 15:15:00,374
50045.69921875,50184.80078125,49961.3984375,50058.94921875,50058.94921875,0,2024-08-08 09:15:00,375
50059.80078125,50160.1015625,50059.30078125,50098.6484375,50098.6484375,0,2024-08-08 09:30:00,376
50102.05078125,50182.1484375,50013.8984375,50016.94921875,50016.94921875,0,2024-08-08 09:45:00,377
50015.3515625,50100.1015625,49830.5,49928.30078125,49928.30078125,0,2024-08-08 10:00:00,378
49928.0,50132.19921875,49901.55078125,50121.6015625,50121.6015625,0,2024-08-08 10:15:00,379
50115.44921875,50129.75,49938.55078125,50067.94921875,50067.94921875,0,2024-08-08 10:30:00,380
50072.8984375,50134.3984375,49976.8984375,50007.19921875,50007.19921875,0,2024-08-08 10:45:00,381
50005.3984375,50221.80078125,50005.3984375,50168.6484375,50168.6484375,0,2024-08-08 11:00:00,382
50170.94921875,50293.8515625,50158.80078125,50222.8515625,50222.8515625,0,2024-08-08 11:15:00,383
50221.8984375,50250.3984375,50150.75,50194.3515625,50194.3515625,0,2024-08-08 11:30:00,384
50196.19921875,50309.75,50187.30078125,50254.6015625,50254.6015625,0,2024-08-08 11:45:00,385
50256.1015625,50405.44921875,50225.8984375,50405.44921875,50405.44921875,0,2024-08-08 12:00:00,386
50408.25,50437.6015625,50353.30078125,50398.6015625,50398.6015625,0,2024-08-08 12:15:00,387
50395.6015625,50438.75,50350.3984375,50368.3515625,50368.3515625,0,2024-08-08 12:30:00,388
50367.8984375,50391.0,50180.55078125,50246.94921875,50246.94921875,0,2024-08-08 12:45:00,389
50247.6015625,50255.19921875,50109.80078125,50197.19921875,50197.19921875,0,2024-08-08 13:00:00,390
50195.94921875,50236.44921875,50086.0,50091.0,50091.0,0,2024-08-08 13:15:00,391
50088.8984375,50271.30078125,50068.8515625,50254.69921875,50254.69921875,0,2024-08-08 13:30:00,392
50255.30078125,50281.1484375,50122.6015625,50142.19921875,50142.19921875,0,2024-08-08 13:45:00,393
50139.75,50241.0,50131.94921875,50198.05078125,50198.05078125,0,2024-08-08 14:00:00,394
50199.8515625,50286.1484375,50167.94921875,50232.8515625,50232.8515625,0,2024-08-08 14:15:00,395
50232.05078125,50266.25,50197.19921875,50242.5,50242.5,0,2024-08-08 14:30:00,396
50242.0,50287.6484375,50134.3515625,50193.44921875,50193.44921875,0,2024-08-08 14:45:00,397
50194.1484375,50226.8984375,50144.8984375,50151.1015625,50151.1015625,0,2024-08-08 15:00:00,398
50148.3515625,50170.19921875,50094.6484375,50109.44921875,50109.44921875,0,2024-08-08 15:15:00,399
50611.3515625,50612.6484375,50391.8984375,50566.30078125,50566.30078125,0,2024-08-09 09:15:00,400
50566.75,50637.3515625,50517.1484375,50600.8515625,50600.8515625,0,2024-08-09 09:30:00,401
50601.0,50707.75,50561.75,50615.8984375,50615.8984375,0,2024-08-09 09:45:00,402
50614.69921875,50653.69921875,50531.30078125,50545.6015625,50545.6015625,0,2024-08-09 10:00:00,403
50546.44921875,50601.19921875,50485.6015625,50511.1484375,50511.1484375,0,2024-08-09 10:15:00,404
50512.5,50524.5,50420.94921875,50462.69921875,50462.69921875,0,2024-08-09 10:30:00,405
50462.8984375,50523.19921875,50447.05078125,50493.25,50493.25,0,2024-08-09 10:45:00,406
50497.8515625,50523.75,50476.3515625,50488.25,50488.25,0,2024-08-09 11:00:00,407
50491.94921875,50547.75,50481.1015625,50526.8984375,50526.8984375,0,2024-08-09 11:15:00,408
50527.55078125,50553.05078125,50495.75,50534.3984375,50534.3984375,0,2024-08-09 11:30:00,409
50534.1484375,50596.8984375,50532.0,50592.6015625,50592.6015625,0,2024-08-09 11:45:00,410
50590.1015625,50608.1015625,50539.44921875,50543.1015625,50543.1015625,0,2024-08-09 12:00:00,411
50541.30078125,50567.3984375,50531.1484375,50547.94921875,50547.94921875,0,2024-08-09 12:15:00,412
50547.19921875,50564.69921875,50526.25,50529.6015625,50529.6015625,0,2024-08-09 12:30:00,413
50528.0,50532.05078125,50469.05078125,50475.80078125,50475.80078125,0,2024-08-09 12:45:00,414
50475.75,50505.19921875,50454.1015625,50493.1484375,50493.1484375,0,2024-08-09 13:00:00,415
50492.5,50551.0,50478.1484375,50545.75,50545.75,0,2024-08-09 13:15:00,416
50540.69921875,50611.94921875,50531.1484375,50602.44921875,50602.44921875,0,2024-08-09 13:30:00,417
50602.80078125,50632.3515625,50523.55078125,50557.0,50557.0,0,2024-08-09 13:45:00,418
50557.3984375,50622.8515625,50537.6015625,50588.5,50588.5,0,2024-08-09 14:00:00,419
50586.1015625,50593.0,50532.8515625,50532.8515625,50532.8515625,0,2024-08-09 14:15:00,420
50533.8984375,50546.69921875,50496.1015625,50504.75,50504.75,0,2024-08-09 14:30:00,421
50505.25,50551.3515625,50491.55078125,50548.3984375,50548.3984375,0,2024-08-09 14:45:00,422
50542.8984375,50542.8984375,50464.05078125,50469.1015625,50469.1015625,0,2024-08-09 15:00:00,423
50470.5,50490.8515625,50443.1484375,50481.80078125,50481.80078125,0,2024-08-09 15:15:00,424
50407.30078125,50411.19921875,50203.3984375,50298.75,50298.75,0,2024-08-12 09:15:00,425
50305.55078125,50361.25,50255.30078125,50263.3515625,50263.3515625,0,2024-08-12 09:30:00,426
50266.30078125,50275.75,50153.55078125,50173.55078125,50173.55078125,0,2024-08-12 09:45:00,427
50172.6015625,50305.94921875,50151.0,50277.3515625,50277.3515625,0,2024-08-12 10:00:00,428
50278.94921875,50496.19921875,50278.94921875,50414.94921875,50414.94921875,0,2024-08-12 10:15:00,429
50415.6015625,50633.94921875,50415.05078125,50587.55078125,50587.55078125,0,2024-08-12 10:30:00,430
50590.30078125,50717.05078125,50552.3984375,50696.3515625,50696.3515625,0,2024-08-12 10:45:00,431
50698.69921875,50741.69921875,50665.3515625,50719.25,50719.25,0,2024-08-12 11:00:00,432
50721.6015625,50790.55078125,50631.80078125,50695.8984375,50695.8984375,0,2024-08-12 11:15:00,433
50695.8984375,50718.05078125,50632.55078125,50637.05078125,50637.05078125,0,2024-08-12 11:30:00,434
50635.5,50740.30078125,50635.5,50705.3515625,50705.3515625,0,2024-08-12 11:45:00,435
50706.6015625,50734.69921875,50636.75,50641.1015625,50641.1015625,0,2024-08-12 12:00:00,436
50640.30078125,50671.55078125,50603.8515625,50644.69921875,50644.69921875,0,2024-08-12 12:15:00,437
50641.3515625,50742.8984375,50614.8515625,50730.94921875,50730.94921875,0,2024-08-12 12:30:00,438
50727.19921875,50788.1484375,50711.8515625,50742.6015625,50742.6015625,0,2024-08-12 12:45:00,439
50747.75,50804.8515625,50719.8515625,50726.0,50726.0,0,2024-08-12 13:00:00,440
50726.0,50738.75,50673.5,50728.3984375,50728.3984375,0,2024-08-12 13:15:00,441
50725.69921875,50777.19921875,50713.3515625,50773.6484375,50773.6484375,0,2024-08-12 13:30:00,442
50771.44921875,50811.69921875,50744.8984375,50792.44921875,50792.44921875,0,2024-08-12 13:45:00,443
50787.8515625,50830.0,50751.6484375,50797.80078125,50797.80078125,0,2024-08-12 14:00:00,444
50797.3984375,50814.1015625,50710.3984375,50746.44921875,50746.44921875,0,2024-08-12 14:15:00,445
50750.3984375,50750.3984375,50689.6484375,50727.1484375,50727.1484375,0,2024-08-12 14:30:00,446
50728.8515625,50761.6015625,50594.8984375,50595.6015625,50595.6015625,0,2024-08-12 14:45:00,447
50600.75,50631.6015625,50525.3515625,50591.75,50591.75,0,2024-08-12 15:00:00,448
50598.8984375,50607.94921875,50543.5,50578.55078125,50578.55078125,0,2024-08-12 15:15:00,449
50417.1015625,50553.3984375,50406.3515625,50422.94921875,50422.94921875,0,2024-08-13 09:15:00,450
50417.25,50475.80078125,50311.80078125,50455.75,50455.75,0,2024-08-13 09:30:00,451
50452.25,50497.6484375,50344.8984375,50372.44921875,50372.44921875,0,2024-08-13 09:45:00,452
50368.30078125,50426.25,50310.19921875,50355.75,50355.75,0,2024-08-13 10:00:00,453
50354.75,50373.80078125,50230.75,50266.1484375,50266.1484375,0,2024-08-13 10:15:00,454
50264.75,50320.94921875,50233.8984375,50243.0,50243.0,0,2024-08-13 10:30:00,455
50243.44921875,50313.94921875,50232.44921875,50291.1484375,50291.1484375,0,2024-08-13 10:45:00,456
50284.8515625,50306.3515625,50251.1484375,50299.8515625,50299.8515625,0,2024-08-13 11:00:00,457
50298.3515625,50341.94921875,50264.6484375,50319.1015625,50319.1015625,0,2024-08-13 11:15:00,458
50319.55078125,50340.30078125,50289.80078125,50320.6484375,50320.6484375,0,2024-08-13 11:30:00,459
50320.1015625,50344.0,50307.3984375,50324.80078125,50324.80078125,0,2024-08-13 11:45:00,460
50319.6484375,50334.5,50203.80078125,50260.80078125,50260.80078125,0,2024-08-13 12:00:00,461
50260.3984375,50268.55078125,50222.25,50252.8984375,50252.8984375,0,2024-08-13 12:15:00,462
50251.19921875,50256.75,50133.0,50144.80078125,50144.80078125,0,2024-08-13 12:30:00,463
50138.05078125,50157.8515625,50007.6484375,50046.3515625,50046.3515625,0,2024-08-13 12:45:00,464
50045.6484375,50074.75,49992.94921875,50036.6484375,50036.6484375,0,2024-08-13 13:00:00,465
50037.19921875,50110.6484375,50028.25,50088.80078125,50088.80078125,0,2024-08-13 13:15:00,466
50085.80078125,50129.25,50037.25,50050.3984375,50050.3984375,0,2024-08-13 13:30:00,467
50044.05078125,50087.8984375,49992.69921875,50006.75,50006.75,0,2024-08-13 13:45:00,468
50004.05078125,50061.3984375,49880.25,49961.8984375,49961.8984375,0,2024-08-13 14:00:00,469
49961.6484375,49970.1015625,49896.44921875,49927.44921875,49927.44921875,0,2024-08-13 14:15:00,470
49924.8515625,49942.05078125,49826.1484375,49835.8515625,49835.8515625,0,2024-08-13 14:30:00,471
49837.8984375,49905.6015625,49796.8984375,49813.30078125,49813.30078125,0,2024-08-13 14:45:00,472
49812.5,49866.1484375,49799.94921875,49803.80078125,49803.80078125,0,2024-08-13 15:00:00,473
49805.55078125,49868.44921875,49789.3984375,49853.69921875,49853.69921875,0,2024-08-13 15:15:00,474
49917.94921875,49917.94921875,49685.75,49701.1484375,49701.1484375,0,2024-08-14 09:15:00,475
49692.80078125,49830.8515625,49656.5,49787.05078125,49787.05078125,0,2024-08-14 09:30:00,476
49783.94921875,49884.8984375,49723.44921875,49746.0,49746.0,0,2024-08-14 09:45:00,477
49744.25,49782.25,49714.44921875,49728.05078125,49728.05078125,0,2024-08-14 10:00:00,478
49728.3984375,49857.6015625,49703.25,49746.19921875,49746.19921875,0,2024-08-14 10:15:00,479
49745.8984375,49830.44921875,49741.80078125,49814.1484375,49814.1484375,0,2024-08-14 10:30:00,480
49816.1015625,49816.1015625,49738.25,49742.94921875,49742.94921875,0,2024-08-14 10:45:00,481
49743.44921875,49761.94921875,49715.0,49726.55078125,49726.55078125,0,2024-08-14 11:00:00,482
49725.3515625,49734.80078125,49681.0,49726.94921875,49726.94921875,0,2024-08-14 11:15:00,483
49726.80078125,49738.94921875,49703.55078125,49718.94921875,49718.94921875,0,2024-08-14 11:30:00,484
49719.30078125,49739.0,49694.05078125,49720.6484375,49720.6484375,0,2024-08-14 11:45:00,485
49715.30078125,49779.30078125,49715.19921875,49756.1484375,49756.1484375,0,2024-08-14 12:00:00,486
49754.8515625,49770.6015625,49706.6015625,49724.94921875,49724.94921875,0,2024-08-14 12:15:00,487
49724.3984375,49736.1484375,49702.6015625,49728.0,49728.0,0,2024-08-14 12:30:00,488
49728.94921875,49774.6484375,49721.75,49767.8515625,49767.8515625,0,2024-08-14 12:45:00,489
49764.8515625,49773.8515625,49728.3515625,49752.19921875,49752.19921875,0,2024-08-14 13:00:00,490
49754.94921875,49761.55078125,49710.3515625,49738.3515625,49738.3515625,0,2024-08-14 13:15:00,491
49737.80078125,49757.3984375,49722.30078125,49742.44921875,49742.44921875,0,2024-08-14 13:30:00,492
49742.30078125,49751.80078125,49703.5,49712.6015625,49712.6015625,0,2024-08-14 13:45:00,493
49714.30078125,49800.3984375,49703.55078125,49763.55078125,49763.55078125,0,2024-08-14 14:00:00,494
49761.3984375,49778.1015625,49716.05078125,49737.25,49737.25,0,2024-08-14 14:15:00,495
49735.8984375,49771.05078125,49705.3984375,49729.25,49729.25,0,2024-08-14 14:30:00,496
49742.1015625,49763.1484375,49718.1484375,49725.94921875,49725.94921875,0,2024-08-14 14:45:00,497
49731.3515625,49747.25,49692.80078125,49701.3515625,49701.3515625,0,2024-08-14 15:00:00,498
49702.5,49763.69921875,49697.05078125,49746.3984375,49746.3984375,0,2024-08-14 15:15:00,499
50126.6015625,50284.75,50062.75,50240.0,50240.0,0,2024-08-16 09:15:00,500
50237.75,50242.25,49973.6015625,50005.30078125,50005.30078125,0,2024-08-16 09:30:00,501
50010.5,50017.05078125,49902.1015625,49944.19921875,49944.19921875,0,2024-08-16 09:45:00,502
49940.8984375,50020.30078125,49875.8515625,49981.80078125,49981.80078125,0,2024-08-16 10:00:00,503
49982.75,49998.05078125,49862.8515625,49874.8984375,49874.8984375,0,2024-08-16 10:15:00,504
49876.5,49930.1015625,49807.8984375,49928.25,49928.25,0,2024-08-16 10:30:00,505
49927.3984375,50016.75,49918.3984375,49953.44921875,49953.44921875,0,2024-08-16 10:45:00,506
49955.8984375,49976.25,49910.6484375,49951.0,49951.0,0,2024-08-16 11:00:00,507
49951.8515625,50112.0,49938.1484375,50101.6015625,50101.6015625,0,2024-08-16 11:15:00,508
50102.19921875,50188.1015625,50097.8515625,50183.44921875,50183.44921875,0,2024-08-16 11:30:00,509
50181.44921875,50286.25,50174.05078125,50275.44921875,50275.44921875,0,2024-08-16 11:45:00,510
50279.8984375,50414.75,50264.6015625,50370.05078125,50370.05078125,0,2024-08-16 12:00:00,511
50365.19921875,50400.69921875,50291.80078125,50342.80078125,50342.80078125,0,2024-08-16 12:15:00,512
50338.25,50412.6484375,50338.25,50373.75,50373.75,0,2024-08-16 12:30:00,513
50377.1015625,50388.0,50328.05078125,50363.1484375,50363.1484375,0,2024-08-16 12:45:00,514
50363.8515625,50441.30078125,50355.19921875,50389.75,50389.75,0,2024-08-16 13:00:00,515
50390.5,50428.19921875,50361.0,50390.3515625,50390.3515625,0,2024-08-16 13:15:00,516
50387.05078125,50505.69921875,50381.6484375,50496.3984375,50496.3984375,0,2024-08-16 13:30:00,517
50493.6015625,50598.8515625,50484.5,50545.69921875,50545.69921875,0,2024-08-16 13:45:00,518
50545.80078125,50602.69921875,50537.80078125,50578.8984375,50578.8984375,0,2024-08-16 14:00:00,519
50575.19921875,50580.55078125,50508.94921875,50529.30078125,50529.30078125,0,2024-08-16 14:15:00,520
50531.1015625,50533.80078125,50432.8515625,50456.5,50456.5,0,2024-08-16 14:30:00,521
50456.5,50498.19921875,50438.3515625,50485.1015625,50485.1015625,0,2024-08-16 14:45:00,522
50484.6484375,50564.5,50470.0,50529.30078125,50529.30078125,0,2024-08-16 15:00:00,523
50534.1484375,50541.55078125,50484.80078125,50510.94921875,50510.94921875,0,2024-08-16 15:15:00,524
